,Delta Temperature[K],Rotational speed [rpm],Torque [Nm],Tool wear [min],label
4929,9.400000000000034,1603,38.5,170,0
4930,11.099999999999966,1482,39.1,45,0
4931,10.199999999999989,1495,38.7,188,0
4932,8.599999999999966,1360,44.0,67,1
4933,11.699999999999989,1464,46.4,207,0
4934,9.400000000000034,1565,40.2,81,0
4935,10.599999999999966,1381,60.5,13,0
4936,10.800000000000011,2449,13.8,45,0
4937,9.300000000000011,1376,50.6,25,0
4938,9.199999999999989,1685,27.1,203,0
4939,11.100000000000023,1322,57.0,140,0
4940,8.299999999999955,1397,43.7,102,0
4941,9.5,1399,49.7,207,0
4942,8.699999999999989,1593,30.8,210,0
4943,11.099999999999966,1371,50.2,109,0
4944,11.100000000000023,1447,45.4,204,0
4945,9.5,1981,23.2,16,0
4946,8.0,1420,55.8,113,0
4947,10.600000000000023,1645,28.2,58,0
4948,11.399999999999977,1696,30.9,133,0
4949,10.599999999999966,1408,46.3,135,0
4950,9.400000000000034,1534,37.2,41,0
4951,10.199999999999989,1202,61.7,74,0
4952,10.799999999999955,1351,52.4,102,0
4953,11.199999999999989,1305,64.7,66,0
4954,9.300000000000011,1679,30.1,136,0
4955,10.800000000000011,1345,52.7,196,0
4956,11.199999999999989,1715,27.2,193,0
4957,9.0,2174,16.9,112,0
4958,11.0,1389,49.0,34,0
4959,9.399999999999977,1511,36.9,105,0
4960,11.099999999999966,1545,40.7,166,0
4961,9.599999999999966,1609,32.5,27,0
4962,8.899999999999977,1270,54.2,26,0
4963,11.300000000000011,2440,14.0,166,0
4964,11.599999999999966,1465,59.1,91,1
4965,10.5,1739,25.9,94,0
4966,11.099999999999966,1629,32.6,177,0
4967,8.800000000000011,1656,32.7,195,0
4968,11.0,1630,31.8,52,0
4969,11.0,1458,47.0,183,0
4970,11.5,1540,36.3,175,0
4971,11.199999999999989,1464,41.0,29,0
4972,9.799999999999955,1578,35.6,55,0
4973,11.0,1409,51.9,154,0
4974,11.399999999999977,1549,36.1,218,0
4975,10.100000000000023,1762,28.0,202,0
4976,11.400000000000034,1500,39.0,174,0
4977,11.100000000000023,1476,32.6,144,0
4978,11.0,1306,50.7,38,0
4979,9.699999999999989,1451,47.5,18,0
4980,9.900000000000034,1392,47.9,201,0
4981,10.600000000000023,1907,23.5,125,0
4982,9.800000000000011,1486,40.1,182,0
4983,10.0,1515,36.6,54,0
4984,9.599999999999966,1630,32.4,53,0
4985,10.100000000000023,1597,30.5,38,0
4986,8.800000000000011,1462,46.2,165,0
4987,7.899999999999977,1605,36.0,69,0
4988,11.0,1667,30.4,92,0
4989,9.300000000000011,1785,25.5,120,0
4990,11.100000000000023,1791,27.6,166,0
4991,9.299999999999955,1330,53.6,62,0
4992,9.5,1632,31.8,17,0
4993,9.0,1455,43.9,0,0
4994,10.600000000000023,1601,34.6,181,0
4995,10.099999999999966,1388,42.9,190,0
4996,9.399999999999977,1449,44.5,152,0
4997,7.900000000000034,1923,23.3,172,0
4998,8.200000000000045,1449,41.7,132,0
4999,9.0,1212,67.9,30,0
5000,7.7000000000000455,1906,21.2,110,0
5001,10.0,1542,39.4,155,0
5002,10.0,1450,43.3,168,0
5003,10.600000000000023,1474,52.7,95,0
5004,11.100000000000023,1546,40.9,109,0
5005,9.300000000000011,1590,36.3,43,0
5006,11.0,1490,35.9,171,0
5007,11.099999999999966,1698,30.8,48,0
5008,10.599999999999966,1685,28.4,179,0
5009,10.700000000000045,1691,29.6,116,0
5010,9.300000000000011,1729,28.4,131,0
5011,11.199999999999989,1354,60.8,96,0
5012,10.699999999999989,1516,36.7,135,0
5013,8.199999999999989,1657,31.8,217,0
5014,9.700000000000045,1364,44.4,20,0
5015,9.900000000000034,1373,50.2,130,0
5016,10.199999999999989,1622,35.6,34,0
5017,10.5,1379,50.4,85,0
5018,11.100000000000023,1805,25.6,103,0
5019,9.5,1640,31.1,211,0
5020,9.899999999999977,1505,39.7,25,0
5021,11.299999999999955,1550,43.9,79,0
5022,9.699999999999989,1590,28.5,23,0
5023,10.300000000000011,1588,35.0,99,0
5024,8.800000000000011,1793,28.1,170,0
5025,11.400000000000034,1272,59.2,198,1
5026,11.0,1288,61.9,79,0
5027,10.099999999999966,1482,37.9,17,0
5028,9.699999999999989,1387,50.8,204,0
5029,7.800000000000011,1346,62.4,106,1
5030,8.5,1377,47.3,22,1
5031,11.700000000000045,1363,52.6,190,0
5032,8.600000000000023,1922,23.1,193,0
5033,9.600000000000023,1863,22.5,79,0
5034,11.399999999999977,1427,50.4,17,0
5035,9.199999999999989,1438,44.0,59,0
5036,8.300000000000011,1544,42.5,227,0
5037,9.600000000000023,1398,54.8,39,0
5038,10.899999999999977,1604,38.1,106,0
5039,11.100000000000023,1375,48.9,59,0
5040,9.699999999999989,1426,46.8,99,0
5041,10.899999999999977,1502,40.9,153,0
5042,11.099999999999966,1627,33.4,99,0
5043,9.199999999999989,1694,27.3,40,0
5044,10.099999999999966,1493,37.5,219,0
5045,9.199999999999989,1942,20.5,155,0
5046,11.099999999999966,1397,54.9,81,0
5047,9.400000000000034,1528,35.1,44,0
5048,9.099999999999966,1511,34.7,75,0
5049,11.700000000000045,1585,38.1,7,0
5050,9.5,1281,51.7,61,0
5051,10.199999999999989,1347,48.5,33,0
5052,8.599999999999966,1377,46.8,166,1
5053,11.199999999999989,1411,42.1,74,0
5054,8.700000000000045,1642,32.3,127,0
5055,9.5,1551,41.2,82,0
5056,11.200000000000045,1479,37.8,144,0
5057,8.199999999999989,1735,26.1,194,0
5058,11.899999999999977,1809,24.3,110,0
5059,9.699999999999989,1761,28.2,76,0
5060,10.5,1557,35.5,174,0
5061,9.300000000000011,1428,53.7,176,0
5062,10.100000000000023,1475,49.9,47,0
5063,11.0,1416,39.6,45,0
5064,10.899999999999977,1578,31.4,219,0
5065,9.100000000000023,1536,39.9,201,0
5066,11.300000000000011,1513,42.9,212,0
5067,9.899999999999977,1575,34.6,150,0
5068,9.900000000000034,1349,54.5,19,0
5069,9.5,1440,45.4,177,0
5070,9.700000000000045,1517,39.8,114,0
5071,10.600000000000023,1470,43.4,133,0
5072,9.399999999999977,1496,45.0,79,0
5073,9.5,1546,36.7,77,0
5074,10.800000000000011,1513,40.0,130,0
5075,9.5,1932,21.7,79,0
5076,8.399999999999977,1591,29.8,105,0
5077,11.299999999999955,1529,40.4,165,0
5078,10.699999999999989,1699,27.8,199,0
5079,8.699999999999989,1540,37.4,146,0
5080,9.5,1389,54.1,109,0
5081,9.400000000000034,1357,44.2,142,0
5082,11.199999999999989,1384,48.2,188,0
5083,8.800000000000011,1445,46.3,17,0
5084,9.399999999999977,1443,48.3,122,0
5085,9.800000000000011,1549,41.4,121,0
5086,8.600000000000023,1349,51.0,105,0
5087,9.5,1479,52.3,9,0
5088,9.100000000000023,1430,49.8,174,0
5089,10.0,1460,53.8,41,0
5090,11.0,1444,49.0,13,0
5091,9.5,1432,49.0,218,0
5092,11.700000000000045,1455,42.2,94,0
5093,9.700000000000045,1481,40.7,124,0
5094,9.299999999999955,1518,42.4,105,0
5095,11.100000000000023,1255,60.7,77,0
5096,8.699999999999989,1591,32.7,171,0
5097,11.299999999999955,1377,56.7,50,0
5098,11.300000000000011,1870,22.5,170,0
5099,9.099999999999966,1570,37.2,15,0
5100,10.5,1397,52.0,101,0
5101,11.099999999999966,1595,29.0,103,0
5102,9.600000000000023,1584,38.8,132,0
5103,9.400000000000034,1477,50.4,90,0
5104,10.900000000000034,1840,24.6,157,0
5105,9.300000000000011,1539,35.3,80,0
5106,10.599999999999966,1550,38.2,185,0
5107,11.0,1499,38.9,3,0
5108,10.899999999999977,1565,43.5,194,0
5109,10.699999999999989,1377,48.5,181,0
5110,9.399999999999977,1514,40.0,155,0
5111,11.199999999999989,1385,44.4,181,0
5112,9.599999999999966,2256,15.9,201,0
5113,10.300000000000011,1559,42.8,121,0
5114,8.899999999999977,1442,59.8,169,1
5115,10.099999999999966,1402,37.9,2,0
5116,9.800000000000011,1613,36.9,231,0
5117,9.599999999999966,2636,12.2,100,1
5118,9.399999999999977,1503,37.4,175,0
5119,9.400000000000034,1362,53.2,4,0
5120,10.300000000000011,1473,42.6,107,0
5121,10.800000000000011,1424,43.3,120,0
5122,8.600000000000023,1475,47.9,79,0
5123,9.299999999999955,1399,43.7,111,0
5124,10.899999999999977,1661,38.2,82,0
5125,8.399999999999977,1565,38.9,12,0
5126,10.0,1427,52.8,75,0
5127,9.600000000000023,1399,41.9,221,1
5128,9.400000000000034,1680,31.4,185,0
5129,9.5,1427,43.6,101,0
5130,9.399999999999977,1389,45.8,123,0
5131,10.800000000000011,1643,34.1,91,0
5132,10.599999999999966,1479,43.5,143,0
5133,9.600000000000023,1897,23.6,75,0
5134,9.599999999999966,1435,39.9,143,0
5135,9.699999999999989,1551,34.1,190,0
5136,11.399999999999977,1487,41.2,22,0
5137,9.699999999999989,1560,33.3,53,0
5138,10.400000000000034,1469,48.8,183,0
5139,11.300000000000011,1488,42.6,107,0
5140,9.699999999999989,1750,25.8,72,0
5141,10.699999999999989,1636,30.3,90,0
5142,9.600000000000023,1550,45.5,72,0
5143,11.199999999999989,1391,54.4,17,0
5144,11.099999999999966,1802,26.9,83,0
5145,10.699999999999989,1702,27.6,143,0
5146,11.0,1669,29.2,200,0
5147,11.399999999999977,2218,17.0,123,0
5148,11.399999999999977,1378,48.7,119,0
5149,11.300000000000011,1498,38.1,176,0
5150,10.300000000000011,1480,41.1,176,0
5151,11.5,1497,37.0,162,0
5152,10.600000000000023,2129,18.7,126,0
5153,11.299999999999955,1393,45.5,38,0
5154,8.400000000000034,1366,50.9,200,1
5155,10.399999999999977,1911,22.0,13,0
5156,10.100000000000023,1534,41.3,69,0
5157,11.300000000000011,1483,39.2,153,0
5158,9.100000000000023,1551,36.8,140,0
5159,9.600000000000023,1503,40.6,145,0
5160,9.300000000000011,1311,55.8,39,0
5161,11.399999999999977,1334,48.0,42,0
5162,9.0,1465,42.9,209,0
5163,11.0,2358,14.9,49,0
5164,11.299999999999955,1527,44.0,149,0
5165,10.5,2057,20.4,60,0
5166,8.800000000000011,1539,39.1,216,0
5167,9.900000000000034,1499,37.5,78,0
5168,9.300000000000011,1372,63.6,30,1
5169,10.699999999999989,1636,32.7,56,0
5170,11.099999999999966,1654,31.0,91,0
5171,9.5,1325,51.0,171,0
5172,11.299999999999955,1448,46.3,196,0
5173,10.800000000000011,1707,32.5,124,0
5174,11.299999999999955,1372,60.1,212,1
5175,11.199999999999989,1753,26.8,40,0
5176,11.199999999999989,1331,49.8,143,0
5177,9.199999999999989,1541,36.2,166,0
5178,8.800000000000011,1528,37.2,228,0
5179,9.699999999999989,1906,22.9,165,0
5180,11.399999999999977,1384,46.1,7,0
5181,10.0,1830,26.2,78,0
5182,11.0,1412,44.4,24,0
5183,11.099999999999966,1548,41.6,25,0
5184,9.900000000000034,1318,59.1,22,0
5185,9.699999999999989,1574,38.7,30,0
5186,9.400000000000034,1610,34.6,187,0
5187,9.5,1518,35.8,195,0
5188,9.600000000000023,1683,32.1,85,0
5189,9.400000000000034,1543,31.1,96,0
5190,10.099999999999966,1453,43.9,84,0
5191,10.899999999999977,1448,45.6,172,0
5192,10.900000000000034,1396,49.0,13,0
5193,8.0,1592,33.7,14,0
5194,9.600000000000023,1469,49.5,107,0
5195,8.900000000000034,1558,32.6,34,0
5196,9.5,1433,50.3,183,0
5197,10.600000000000023,1470,43.3,61,0
5198,11.600000000000023,1540,38.5,176,0
5199,9.5,2381,14.2,164,0
5200,11.300000000000011,1505,41.3,173,0
5201,11.300000000000011,1726,26.8,158,0
5202,8.899999999999977,1456,47.2,54,0
5203,10.899999999999977,1684,27.8,44,0
5204,11.199999999999989,1434,43.3,96,0
5205,10.099999999999966,1564,37.0,165,0
5206,10.800000000000011,1458,45.7,202,0
5207,9.800000000000011,1420,45.7,143,0
5208,8.899999999999977,1340,44.5,76,0
5209,9.0,1397,51.3,155,0
5210,9.600000000000023,1742,34.5,117,0
5211,8.700000000000045,1610,33.4,87,0
5212,10.0,1415,44.5,87,0
5213,11.100000000000023,1820,23.6,120,0
5214,9.300000000000011,1314,48.2,65,0
5215,9.0,1471,37.5,193,0
5216,10.199999999999989,1424,47.6,179,0
5217,7.899999999999977,1355,45.1,6,1
5218,11.0,1626,29.9,177,0
5219,9.600000000000023,1493,37.8,206,1
5220,8.0,1398,57.7,19,0
5221,10.199999999999989,1460,37.1,169,0
5222,10.700000000000045,1525,39.3,86,0
5223,9.100000000000023,1480,39.9,176,0
5224,11.199999999999989,1464,38.0,74,0
5225,10.900000000000034,1755,26.9,73,0
5226,8.899999999999977,1903,22.9,55,0
5227,9.199999999999989,1525,42.0,2,0
5228,8.799999999999955,1380,47.6,246,1
5229,11.799999999999955,1491,40.2,231,0
5230,11.600000000000023,1633,34.8,41,0
5231,9.399999999999977,1615,32.9,159,0
5232,11.5,1349,48.6,113,0
5233,8.400000000000034,1386,50.0,132,0
5234,8.599999999999966,1384,57.1,68,0
5235,11.0,1532,40.0,0,0
5236,11.200000000000045,1680,32.8,200,0
5237,9.300000000000011,1474,47.2,132,0
5238,9.199999999999989,1365,59.9,205,1
5239,9.5,2052,18.9,40,0
5240,9.699999999999989,1274,55.7,169,0
5241,11.400000000000034,1551,35.2,50,0
5242,11.099999999999966,1318,52.7,13,0
5243,10.700000000000045,1546,35.3,190,0
5244,9.300000000000011,1314,50.2,179,0
5245,8.899999999999977,1345,54.1,126,0
5246,9.0,1593,32.9,155,0
5247,10.799999999999955,1460,40.3,195,0
5248,9.400000000000034,1507,34.3,161,0
5249,11.100000000000023,1776,25.7,51,0
5250,10.199999999999989,1331,63.0,13,0
5251,11.100000000000023,1405,47.6,192,0
5252,9.599999999999966,1351,58.2,155,0
5253,9.300000000000011,1452,44.1,157,0
5254,9.0,1400,49.5,211,0
5255,11.699999999999989,1392,44.1,140,0
5256,9.400000000000034,1478,36.0,191,0
5257,9.099999999999966,1470,33.5,148,0
5258,11.100000000000023,1472,44.9,198,0
5259,9.299999999999955,1385,50.7,195,0
5260,9.900000000000034,1379,62.3,149,0
5261,9.0,1685,28.2,66,0
5262,9.300000000000011,1490,43.2,158,0
5263,11.199999999999989,1477,37.3,164,0
5264,11.100000000000023,1559,33.4,58,0
5265,9.100000000000023,1596,31.5,123,0
5266,8.900000000000034,1660,28.7,66,0
5267,11.5,2004,19.6,12,0
5268,9.400000000000034,1475,40.0,123,0
5269,11.199999999999989,1611,36.4,32,0
5270,9.100000000000023,1685,31.8,203,0
5271,9.099999999999966,1468,39.4,148,0
5272,9.5,1504,42.6,109,0
5273,11.600000000000023,1596,30.4,191,0
5274,10.699999999999989,1443,39.2,13,0
5275,7.7000000000000455,1429,43.7,104,0
5276,9.199999999999989,1638,35.1,17,0
5277,8.800000000000011,1881,25.5,98,0
5278,9.0,1479,40.7,10,0
5279,9.099999999999966,1479,45.6,59,0
5280,9.399999999999977,1481,42.9,52,0
5281,10.699999999999989,1443,49.3,52,0
5282,11.200000000000045,1473,42.6,164,0
5283,11.399999999999977,1738,24.0,195,0
5284,10.700000000000045,1405,54.1,193,0
5285,8.800000000000011,1556,35.0,164,0
5286,11.400000000000034,1650,32.4,60,0
5287,9.5,1456,40.6,182,0
5288,11.0,1633,31.1,0,0
5289,9.300000000000011,1597,31.8,73,0
5290,11.200000000000045,1635,30.5,159,0
5291,9.699999999999989,1588,41.5,150,0
5292,9.5,1867,25.9,121,0
5293,9.799999999999955,1556,37.7,122,0
5294,8.899999999999977,1425,54.4,7,0
5295,10.099999999999966,1555,35.3,172,0
5296,9.899999999999977,1446,45.5,49,0
5297,10.5,1446,43.9,172,0
5298,9.699999999999989,1598,35.9,71,0
5299,11.300000000000011,1447,47.9,188,0
5300,10.899999999999977,1490,46.4,217,0
5301,10.900000000000034,1495,51.2,175,0
5302,10.100000000000023,1519,43.9,55,0
5303,9.700000000000045,1538,36.7,3,0
5304,9.599999999999966,2008,20.3,178,0
5305,10.400000000000034,1343,54.4,119,0
5306,7.7999999999999545,1409,53.3,52,0
5307,10.0,1423,38.6,199,0
5308,9.300000000000011,1828,24.0,63,0
5309,9.300000000000011,1680,29.1,201,0
5310,11.300000000000011,1424,43.5,136,0
5311,11.0,1496,42.2,22,0
5312,11.300000000000011,1548,33.5,35,0
5313,9.600000000000023,2076,18.7,103,0
5314,8.5,1459,43.2,148,0
5315,9.199999999999989,1667,29.0,199,0
5316,11.0,1570,30.9,226,0
5317,9.400000000000034,1386,50.5,69,0
5318,9.300000000000011,2370,14.7,198,0
5319,9.299999999999955,1453,47.6,28,0
5320,10.800000000000011,1402,49.7,41,0
5321,10.900000000000034,1540,37.4,75,0
5322,10.800000000000011,1763,28.4,54,0
5323,11.599999999999966,1669,32.4,5,0
5324,10.800000000000011,1692,31.9,167,0
5325,10.5,1486,46.8,56,0
5326,9.199999999999989,1674,32.7,76,0
5327,9.300000000000011,1520,41.4,67,0
5328,9.100000000000023,1388,53.2,91,0
5329,11.0,1922,22.6,132,0
5330,9.0,1777,23.6,0,0
5331,10.599999999999966,1628,30.2,80,0
5332,9.800000000000011,1504,41.8,165,0
5333,9.799999999999955,1485,42.9,38,0
5334,11.0,1531,41.5,213,0
5335,10.900000000000034,1516,38.5,61,0
5336,9.0,1644,34.9,186,0
5337,9.599999999999966,1525,43.7,91,0
5338,9.600000000000023,1512,41.2,49,0
5339,10.699999999999989,1474,42.4,107,0
5340,11.399999999999977,1515,42.1,81,0
5341,9.699999999999989,1631,29.9,144,0
5342,9.600000000000023,1779,26.1,169,0
5343,11.199999999999989,1605,30.0,183,0
5344,10.899999999999977,1592,33.9,85,0
5345,11.099999999999966,1568,35.8,140,0
5346,10.800000000000011,1350,58.7,130,0
5347,9.100000000000023,1490,48.1,81,0
5348,9.199999999999989,1841,24.6,143,0
5349,9.5,1735,28.9,82,0
5350,8.800000000000011,1554,36.8,85,0
5351,7.800000000000011,1398,47.3,70,0
5352,9.599999999999966,1478,40.1,5,0
5353,9.400000000000034,1451,42.0,110,0
5354,11.300000000000011,1547,40.9,66,0
5355,11.199999999999989,1364,49.5,0,0
5356,9.099999999999966,1514,34.3,180,0
5357,9.900000000000034,1674,33.3,46,0
5358,11.100000000000023,1410,43.9,47,0
5359,9.800000000000011,1475,35.3,19,0
5360,9.899999999999977,1392,52.9,173,0
5361,9.899999999999977,1635,35.2,47,0
5362,9.5,1473,42.6,232,0
5363,10.899999999999977,1467,42.8,169,0
5364,9.100000000000023,1564,50.9,119,0
5365,10.899999999999977,1369,54.8,145,0
5366,9.199999999999989,1420,49.1,42,0
5367,10.600000000000023,2304,15.1,89,0
5368,10.600000000000023,1480,42.4,112,0
5369,8.799999999999955,1363,53.1,7,0
5370,11.299999999999955,1630,29.8,206,0
5371,10.199999999999989,1629,37.1,170,0
5372,8.699999999999989,1409,38.7,115,0
5373,10.100000000000023,1403,44.8,148,0
5374,9.600000000000023,1502,44.6,13,0
5375,9.399999999999977,1483,40.5,8,0
5376,11.199999999999989,1744,31.5,0,0
5377,8.399999999999977,1330,56.9,97,1
5378,9.399999999999977,1423,44.6,93,0
5379,9.799999999999955,1494,47.3,118,0
5380,9.300000000000011,2023,19.1,74,0
5381,10.0,1387,53.1,188,0
5382,10.900000000000034,1400,57.1,202,1
5383,10.400000000000034,2189,15.6,186,0
5384,11.099999999999966,1922,23.3,205,1
5385,10.599999999999966,1584,33.6,81,0
5386,10.599999999999966,1325,56.2,65,0
5387,9.600000000000023,1507,41.0,213,0
5388,10.400000000000034,1427,50.3,137,0
5389,11.200000000000045,1510,38.0,52,0
5390,11.900000000000034,1529,35.2,153,0
5391,10.899999999999977,2098,19.0,133,0
5392,7.699999999999989,1551,34.8,207,0
5393,9.100000000000023,1760,30.6,213,0
5394,8.0,1389,53.9,39,0
5395,9.800000000000011,1476,43.1,134,0
5396,11.700000000000045,1478,49.8,150,0
5397,9.5,1948,21.4,136,0
5398,8.100000000000023,1577,38.1,112,0
5399,10.300000000000011,1728,26.3,125,0
5400,9.0,1419,47.7,20,1
5401,9.399999999999977,1281,48.8,0,0
5402,11.0,1542,37.4,88,0
5403,11.5,1858,26.3,144,0
5404,11.300000000000011,1492,41.8,128,0
5405,10.900000000000034,1531,37.4,16,0
5406,11.0,1553,40.5,135,0
5407,10.100000000000023,1496,46.4,90,0
5408,11.399999999999977,1677,30.8,73,0
5409,9.599999999999966,1570,34.0,31,0
5410,11.899999999999977,1373,50.6,55,0
5411,10.0,1564,38.2,199,0
5412,11.100000000000023,1379,47.3,28,0
5413,11.100000000000023,1336,58.4,189,1
5414,9.5,1381,47.9,33,0
5415,9.300000000000011,1550,37.4,148,0
5416,8.600000000000023,1499,38.8,135,0
5417,11.400000000000034,1364,54.0,95,0
5418,10.5,1408,40.0,9,0
5419,9.5,1405,51.4,157,0
5420,9.800000000000011,1310,50.7,112,0
5421,11.600000000000023,1833,22.6,161,0
5422,10.399999999999977,1542,36.2,12,0
5423,9.199999999999989,1397,49.6,34,0
5424,8.800000000000011,1454,36.6,0,0
5425,8.899999999999977,1318,54.2,177,0
5426,11.100000000000023,1489,44.1,96,0
5427,9.300000000000011,1593,38.1,140,0
5428,9.099999999999966,1773,27.1,30,0
5429,10.199999999999989,1510,39.9,134,0
5430,9.200000000000045,1514,41.1,121,0
5431,9.199999999999989,1529,43.0,50,0
5432,11.0,1561,34.8,35,0
5433,10.799999999999955,1479,43.4,105,0
5434,9.5,1543,32.9,40,0
5435,8.699999999999989,1772,27.1,233,0
5436,9.300000000000011,1384,45.1,159,0
5437,11.100000000000023,1596,37.1,30,0
5438,11.0,1582,31.9,51,0
5439,9.300000000000011,1590,31.9,5,0
5440,10.699999999999989,1436,48.2,201,0
5441,7.899999999999977,1596,32.8,193,0
5442,10.900000000000034,1350,52.0,136,0
5443,10.800000000000011,1421,47.4,33,0
5444,10.099999999999966,1311,55.8,118,0
5445,11.5,1607,33.7,199,0
5446,9.0,1623,32.7,0,0
5447,9.399999999999977,1512,44.9,86,0
5448,9.899999999999977,1369,48.8,36,0
5449,10.800000000000011,1396,50.0,96,0
5450,11.100000000000023,1475,37.0,44,0
5451,11.100000000000023,1352,48.9,238,1
5452,9.699999999999989,1413,50.1,141,0
5453,10.799999999999955,1420,39.8,192,0
5454,11.300000000000011,1524,41.4,192,0
5455,10.399999999999977,1518,44.1,194,0
5456,9.600000000000023,1708,30.5,77,0
5457,11.099999999999966,1427,44.6,87,0
5458,11.099999999999966,1356,54.0,6,0
5459,9.200000000000045,1417,52.5,171,0
5460,10.0,1711,29.1,170,0
5461,9.0,1450,51.6,86,0
5462,9.199999999999989,1968,20.6,130,0
5463,8.800000000000011,1445,45.6,18,0
5464,9.800000000000011,1509,37.5,12,0
5465,8.600000000000023,1590,40.3,130,0
5466,11.199999999999989,1665,36.6,22,0
5467,9.400000000000034,1446,44.5,135,0
5468,10.900000000000034,1355,50.6,8,0
5469,11.0,1662,30.3,26,0
5470,9.399999999999977,1393,54.2,80,0
5471,11.100000000000023,1355,51.4,76,0
5472,9.900000000000034,1695,30.2,188,0
5473,9.600000000000023,1366,50.6,106,0
5474,10.699999999999989,1474,40.0,158,0
5475,9.300000000000011,1761,25.6,115,0
5476,10.600000000000023,1481,42.5,54,0
5477,8.399999999999977,1508,35.5,217,0
5478,11.0,1441,46.8,116,0
5479,8.100000000000023,1562,34.2,107,0
5480,11.199999999999989,1546,38.0,123,0
5481,10.800000000000011,1516,40.2,152,0
5482,11.899999999999977,1393,43.1,65,0
5483,10.800000000000011,1705,26.0,200,0
5484,11.0,1621,36.1,68,0
5485,9.0,1924,23.6,181,0
5486,7.800000000000011,1326,58.5,55,1
5487,9.399999999999977,1450,40.1,100,0
5488,9.699999999999989,1330,59.0,190,0
5489,9.600000000000023,1562,37.9,10,0
5490,9.299999999999955,1374,56.6,115,0
5491,11.200000000000045,1495,42.9,175,0
5492,11.399999999999977,1564,40.0,172,0
5493,11.0,1661,35.9,110,0
5494,9.300000000000011,1674,29.5,109,0
5495,11.5,1679,30.7,129,0
5496,11.399999999999977,1428,43.0,53,0
5497,10.0,1804,26.8,17,0
5498,10.100000000000023,1296,58.2,204,0
5499,10.399999999999977,1781,27.8,113,0
5500,10.599999999999966,1612,31.2,131,0
5501,11.0,1301,39.6,5,0
5502,9.300000000000011,1942,20.6,176,0
5503,11.200000000000045,1549,40.2,65,0
5504,11.300000000000011,1304,57.2,183,0
5505,11.0,1382,47.1,11,0
5506,11.600000000000023,1893,24.6,15,0
5507,10.800000000000011,1656,30.8,181,0
5508,11.300000000000011,1499,37.6,147,0
5509,9.300000000000011,1607,33.5,5,0
5510,9.0,1597,36.9,50,0
5511,10.5,1645,30.4,33,0
